source,date,mmdd,month,day,weekday,value,abundance,description
dog_bites,2024-05-26,05-26,May,26,Sunday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-05-27,05-27,May,27,Monday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-05-28,05-28,May,28,Tuesday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-05-29,05-29,May,29,Wednesday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-05-30,05-30,May,30,Thursday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-05-31,05-31,May,31,Friday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-01,06-01,June,1,Saturday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-02,06-02,June,2,Sunday,20,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-03,06-03,June,3,Monday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-04,06-04,June,4,Tuesday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-05,06-05,June,5,Wednesday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-06,06-06,June,6,Thursday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-07,06-07,June,7,Friday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-08,06-08,June,8,Saturday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-09,06-09,June,9,Sunday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-10,06-10,June,10,Monday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-11,06-11,June,11,Tuesday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-12,06-12,June,12,Wednesday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-13,06-13,June,13,Thursday,20,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-14,06-14,June,14,Friday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-15,06-15,June,15,Saturday,17,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-16,06-16,June,16,Sunday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-17,06-17,June,17,Monday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-18,06-18,June,18,Tuesday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-19,06-19,June,19,Wednesday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-20,06-20,June,20,Thursday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-21,06-21,June,21,Friday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-22,06-22,June,22,Saturday,22,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-23,06-23,June,23,Sunday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-24,06-24,June,24,Monday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-25,06-25,June,25,Tuesday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-26,06-26,June,26,Wednesday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-27,06-27,June,27,Thursday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-28,06-28,June,28,Friday,22,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-29,06-29,June,29,Saturday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-06-30,06-30,June,30,Sunday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-01,07-01,July,1,Monday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-02,07-02,July,2,Tuesday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-03,07-03,July,3,Wednesday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-04,07-04,July,4,Thursday,18,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-05,07-05,July,5,Friday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-06,07-06,July,6,Saturday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-07,07-07,July,7,Sunday,22,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-08,07-08,July,8,Monday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-09,07-09,July,9,Tuesday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-10,07-10,July,10,Wednesday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-11,07-11,July,11,Thursday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-12,07-12,July,12,Friday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-13,07-13,July,13,Saturday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-14,07-14,July,14,Sunday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-15,07-15,July,15,Monday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-16,07-16,July,16,Tuesday,5,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-17,07-17,July,17,Wednesday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-18,07-18,July,18,Thursday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-19,07-19,July,19,Friday,20,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-20,07-20,July,20,Saturday,18,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-21,07-21,July,21,Sunday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-22,07-22,July,22,Monday,19,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-23,07-23,July,23,Tuesday,5,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-24,07-24,July,24,Wednesday,7,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-25,07-25,July,25,Thursday,17,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-26,07-26,July,26,Friday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-27,07-27,July,27,Saturday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-28,07-28,July,28,Sunday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-29,07-29,July,29,Monday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-30,07-30,July,30,Tuesday,17,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-07-31,07-31,July,31,Wednesday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-01,08-01,August,1,Thursday,21,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-02,08-02,August,2,Friday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-03,08-03,August,3,Saturday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-04,08-04,August,4,Sunday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-05,08-05,August,5,Monday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-06,08-06,August,6,Tuesday,6,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-07,08-07,August,7,Wednesday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-08,08-08,August,8,Thursday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-09,08-09,August,9,Friday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-10,08-10,August,10,Saturday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-11,08-11,August,11,Sunday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-12,08-12,August,12,Monday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-13,08-13,August,13,Tuesday,19,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-14,08-14,August,14,Wednesday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-15,08-15,August,15,Thursday,17,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-16,08-16,August,16,Friday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-17,08-17,August,17,Saturday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-18,08-18,August,18,Sunday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-19,08-19,August,19,Monday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-20,08-20,August,20,Tuesday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-21,08-21,August,21,Wednesday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-22,08-22,August,22,Thursday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-23,08-23,August,23,Friday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-24,08-24,August,24,Saturday,17,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-25,08-25,August,25,Sunday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-26,08-26,August,26,Monday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-27,08-27,August,27,Tuesday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-28,08-28,August,28,Wednesday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-29,08-29,August,29,Thursday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-30,08-30,August,30,Friday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-08-31,08-31,August,31,Saturday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-01,09-01,September,1,Sunday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-02,09-02,September,2,Monday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-03,09-03,September,3,Tuesday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-04,09-04,September,4,Wednesday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-05,09-05,September,5,Thursday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-06,09-06,September,6,Friday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-07,09-07,September,7,Saturday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-08,09-08,September,8,Sunday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-09,09-09,September,9,Monday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-10,09-10,September,10,Tuesday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-11,09-11,September,11,Wednesday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-12,09-12,September,12,Thursday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-13,09-13,September,13,Friday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-14,09-14,September,14,Saturday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-15,09-15,September,15,Sunday,16,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-16,09-16,September,16,Monday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-17,09-17,September,17,Tuesday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-18,09-18,September,18,Wednesday,21,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-19,09-19,September,19,Thursday,6,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-20,09-20,September,20,Friday,17,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-21,09-21,September,21,Saturday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-22,09-22,September,22,Sunday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-23,09-23,September,23,Monday,7,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-24,09-24,September,24,Tuesday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-25,09-25,September,25,Wednesday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-26,09-26,September,26,Thursday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-27,09-27,September,27,Friday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-28,09-28,September,28,Saturday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-29,09-29,September,29,Sunday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-09-30,09-30,September,30,Monday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-01,10-01,October,1,Tuesday,7,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-02,10-02,October,2,Wednesday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-03,10-03,October,3,Thursday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-04,10-04,October,4,Friday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-05,10-05,October,5,Saturday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-06,10-06,October,6,Sunday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-07,10-07,October,7,Monday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-08,10-08,October,8,Tuesday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-09,10-09,October,9,Wednesday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-10,10-10,October,10,Thursday,7,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-11,10-11,October,11,Friday,6,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-12,10-12,October,12,Saturday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-13,10-13,October,13,Sunday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-14,10-14,October,14,Monday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-15,10-15,October,15,Tuesday,7,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-16,10-16,October,16,Wednesday,5,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-17,10-17,October,17,Thursday,6,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-18,10-18,October,18,Friday,7,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-19,10-19,October,19,Saturday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-20,10-20,October,20,Sunday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-21,10-21,October,21,Monday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-22,10-22,October,22,Tuesday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-23,10-23,October,23,Wednesday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-24,10-24,October,24,Thursday,13,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-25,10-25,October,25,Friday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-26,10-26,October,26,Saturday,19,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-27,10-27,October,27,Sunday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-28,10-28,October,28,Monday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-29,10-29,October,29,Tuesday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-30,10-30,October,30,Wednesday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-10-31,10-31,October,31,Thursday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-01,11-01,November,1,Friday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-02,11-02,November,2,Saturday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-03,11-03,November,3,Sunday,10,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-04,11-04,November,4,Monday,6,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-05,11-05,November,5,Tuesday,11,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-06,11-06,November,6,Wednesday,7,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-07,11-07,November,7,Thursday,12,Medium,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-08,11-08,November,8,Friday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-09,11-09,November,9,Saturday,14,High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-10,11-10,November,10,Sunday,6,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-11,11-11,November,11,Monday,8,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-12,11-12,November,12,Tuesday,6,Very Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-13,11-13,November,13,Wednesday,9,Low,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-14,11-14,November,14,Thursday,15,Very High,Number of dog bite incidents reported to DOHMH
dog_bites,2024-11-15,11-15,November,15,Friday,13,High,Number of dog bite incidents reported to DOHMH
